first_name,middle_name,last_name,relationship,email,phone,stu_id
Guadalupe,,frazer,Caregiver,guadalupe.frazer@mail.com,5555558761,67019929
Belen,,remillard,Mother,belen.remillard@mail.com,5555556184,67019930
Karina,,paris,Mother,karina.paris@mail.com,5555557147,67019931
Alberto,,tait,Father,alberto.tait@mail.com,5555555830,67019932
Alma,,terrazas,Mother,alma.terrazas@mail.com,5555556873,67019933
Alma,,lemoine,Mother,alma.lemoine@mail.com,5555556874,67019934
Lisa,,sunderland,Mother,lisa.sunderland@mail.com,5555560032,67019935
Berenice,,caldera,Mother,berenice.caldera@mail.com,5555556636,67019936
Cecilia,,zielinski,Mother,cecilia.zielinski@mail.com,5555557356,67019937
Virginia,,gibson,Mother,virginia.gibson@mail.com,5555562963,67019938
Zinahi,,berrios,Mother,zinahi.berrios@mail.com,5555563651,67019939
Brianda,,darby,Mother,brianda.darby@mail.com,5555562886,67019940
Rosa,,leeper,Caregiver,rosa.leeper@mail.com,5555564040,67019941
Yenissey,,downs,Caregiver,yenissey.downs@mail.com,5555563540,67019942
Anabel,,hollingshead,Mother,anabel.hollingshead@mail.com,5555560660,67019943
Sonia,,vernon,Mother,sonia.vernon@mail.com,5555556878,67019944
Ericka,,blunt,Mother,ericka.blunt@mail.com,5555563279,67019945
Martha Elena,,dexter,Mother,martha elena.dexter@mail.com,5555557200,67019946
Blanca,,hollis,Mother,blanca.hollis@mail.com,5555558100,67019947
Lissett,,mccorkle,Mother,lissett.mccorkle@mail.com,5555562378,67019948
Karina,,ferry,Mother,karina.ferry@mail.com,5555559685,67019949
Yolanda,,springer,Mother,yolanda.springer@mail.com,5555563552,67019950
Ricardo,,cooks,Father,ricardo.cooks@mail.com,5555560817,67019951
Carlos,,hambrick,Father,carlos.hambrick@mail.com,5555556966,67019952
Jose,,burnell,Father,jose.burnell@mail.com,5555559512,67019953
Carlos,,chiles,Father,carlos.chiles@mail.com,5555562183,67019954
Norma,,claxton,Mother,norma.claxton@mail.com,5555556211,67019955
Margarita,,brake,Mother,margarita.brake@mail.com,5555556366,67019956
David,,wesley,Father,david.wesley@mail.com,5555562697,67019957
Claudia,,hiatt,Mother,claudia.hiatt@mail.com,5555556897,67019958
Denisse,,worley,Mother,denisse.worley@mail.com,5555556346,67019959
Dennis,,moran,Father,dennis.moran@mail.com,5555557693,67019960
Leticia,,doak,Mother,leticia.doak@mail.com,5555560096,67019961
Fabiola,,westfall,Mother,fabiola.westfall@mail.com,5555562173,67019962
Laura,,rieger,Mother,laura.rieger@mail.com,5555561865,67019963
Jasmin,,thomas,Family Member,jasmin.thomas@mail.com,5555559557,67019964
Edna,,clinton,Mother,edna.clinton@mail.com,5555556925,67019965
Edna,,lennon,Mother,edna.lennon@mail.com,5555556924,67019966
Laura,,gurley,Caregiver,laura.gurley@mail.com,5555560020,67019967
Hector,,dooley,Father,hector.dooley@mail.com,5555561443,67019968
Beatriz,,mims,Mother,beatriz.mims@mail.com,5555556587,67019969
Gloria,,stackhouse,Mother,gloria.stackhouse@mail.com,5555558611,67019970
Roxana,,trotman,Mother,roxana.trotman@mail.com,5555562385,67019971
Julie,,pond,Mother,julie.pond@mail.com,5555559603,67019972
Anthony,,eck,Multiple Parents/Guardians/Caretakers,anthony.eck@mail.com,5555563997,67019973
Maria,,gossett,Mother,maria.gossett@mail.com,5555559063,67019974
Agustina,,elliot,Mother,agustina.elliot@mail.com,5555555765,67019975
Lilia,,dansby,Mother,lilia.dansby@mail.com,5555555760,67019976
Yessica,,royal,Mother,yessica.royal@mail.com,5555563522,67019977
Carmen,,willis,Mother,carmen.willis@mail.com,5555561334,67019978
Valerie,,locklear,Mother,valerie.locklear@mail.com,5555563104,67019979
Maria Del Rosario,,blevins,Mother,maria del rosario.blevins@mail.com,5555560714,67019980
Eli,,penrod,Mother,eli.penrod@mail.com,5555557961,67019981
Daisy,,puente,Mother,daisy.puente@mail.com,5555557514,67019982
Hilario,,nealy,Father,hilario.nealy@mail.com,5555561793,67019983
Elda,,gwinn,Mother,elda.gwinn@mail.com,5555558078,67019984
Gabriela,,tinker,Mother,gabriela.tinker@mail.com,5555558678,67019985
Luis,,alba,Father,luis.alba@mail.com,5555556546,67019986
Robert,,freeman,Father,robert.freeman@mail.com,5555562418,67019987
Brenda,,anson,Aunt,brenda.anson@mail.com,5555558819,67019988
Denise,,montes,Mother,denise.montes@mail.com,5555557673,67019989
Isvi,,bragg,Mother,isvi.bragg@mail.com,5555559050,67019990
Janneth,,ragan,Court Appointed Guardian,janneth.ragan@mail.com,5555559202,67019991
Blanca,,voigt,Caregiver,blanca.voigt@mail.com,5555556724,67019992
Katia,,cordell,Caregiver,katia.cordell@mail.com,5555559785,67019993
Clara Rosa,,passmore,Mother,clara rosa.passmore@mail.com,5555557287,67019994
Maria,,sarmiento,Mother,maria.sarmiento@mail.com,5555560476,67019995
Yolanda,,maupin,Caregiver,yolanda.maupin@mail.com,5555563286,67019996
Jose,,vanderpool,Father,jose.vanderpool@mail.com,5555559384,67019997
Paloma,,mateo,Mother,paloma.mateo@mail.com,5555563378,67019998
Brisia,,toney,Caregiver,brisia.toney@mail.com,5555556830,67019999
Irna,,roybal,Mother,irna.roybal@mail.com,5555558993,67020000
Katia,,lucky,Mother,katia.lucky@mail.com,5555559786,67020001
Rosa,,batson,Mother,rosa.batson@mail.com,5555561038,67020002
Margarita,,lockett,Mother,margarita.lockett@mail.com,5555560691,67020003
Karla,,ley,Mother,karla.ley@mail.com,5555559853,67020004
Keyla,,wicker,Mother,keyla.wicker@mail.com,5555555954,67020005
Maria,,walter,Caregiver,maria.walter@mail.com,5555559672,67020006
Marisol,,shaughnessy,Family Member,marisol.shaughnessy@mail.com,5555564048,67020007
Yasmira,,braud,Mother,yasmira.braud@mail.com,5555563586,67020008
Mercy,,pritchard,Mother,mercy.pritchard@mail.com,5555556895,67020009
Mercy,,spiker,Mother,mercy.spiker@mail.com,5555556896,67020010
Asmara,,whatley,Mother,asmara.whatley@mail.com,5555562964,67020011
Alma,,pelkey,Caregiver,alma.pelkey@mail.com,5555560765,67020012
Sandra,,strunk,Mother,sandra.strunk@mail.com,5555559444,67020013
Miguel,,frey,Father,miguel.frey@mail.com,5555561192,67020014
Jesus Elisa,,ochoa,Mother,jesus elisa.ochoa@mail.com,5555557987,67020015
Lorena,,cory,Mother,lorena.cory@mail.com,5555561855,67020016
Maria,,woolsey,Caregiver,maria.woolsey@mail.com,5555560622,67020017
Edna,,putnam,Mother,edna.putnam@mail.com,5555563420,67020018
Jennifer,,melcher,Mother,jennifer.melcher@mail.com,5555561053,67020019
Norma,,montague,Mother,norma.montague@mail.com,5555556227,67020020
Ana,,sibley,Aunt,ana.sibley@mail.com,5555561372,67020021
Diana,,summerville,Caregiver,diana.summerville@mail.com,5555557710,67020022
Martin,,mcneal,Father,martin.mcneal@mail.com,5555556365,67020023
Genaro,,hallett,Father,genaro.hallett@mail.com,5555563877,67020024
Sandra,,gagnon,Mother,sandra.gagnon@mail.com,5555563669,67020025
Veronica,,flagg,Mother,veronica.flagg@mail.com,5555561040,67020026
Lupita,,holloman,Mother,lupita.holloman@mail.com,5555560309,67020027
Ken,,boulton,Father,ken.boulton@mail.com,5555557398,67020028
Laura,,ramsey,Mother,laura.ramsey@mail.com,5555560278,67020029
Joel,,dunagan,Father,joel.dunagan@mail.com,5555559441,67020030
Yvonne,,robinson,Mother,yvonne.robinson@mail.com,5555560629,67020031
Vanessa,,thielen,Mother,vanessa.thielen@mail.com,5555563140,67020032
Jovanny,,daniels,Mother,jovanny.daniels@mail.com,5555556631,67020033
Alma,,hendrix,Caregiver,alma.hendrix@mail.com,5555555966,67020034
Leticia,,gooding,Caregiver,leticia.gooding@mail.com,5555562580,67020035
Leticia,,saiz,Caregiver,leticia.saiz@mail.com,5555562581,67020036
Leopoldo,,roybal,Father,leopoldo.roybal@mail.com,5555557007,67020037
Bernice,,bueno,Mother,bernice.bueno@mail.com,5555556646,67020038
Tanya,,courtney,Caregiver,tanya.courtney@mail.com,5555562947,67020039
Irma,,gulick,Caregiver,irma.gulick@mail.com,5555557371,67020040
Diana,,nakamura,Mother,diana.nakamura@mail.com,5555557726,67020041
Cynthia,,mayorga,Mother,cynthia.mayorga@mail.com,5555557497,67020042
Hiram,,leach,Father,hiram.leach@mail.com,5555558873,67020043
Karla,,roussel,Mother,karla.roussel@mail.com,5555559632,67020044
Brenda,,oliphant,Mother,brenda.oliphant@mail.com,5555558454,67020045
Sandra,,barrows,Caregiver,sandra.barrows@mail.com,5555562536,67020046
Brenda,,hutchinson,Mother,brenda.hutchinson@mail.com,5555556790,67020047
Veronica,,berglund,Mother,veronica.berglund@mail.com,5555563211,67020048
Margarita,,murphree,Mother,margarita.murphree@mail.com,5555557039,67020049
Alejandra,,connor,Mother,alejandra.connor@mail.com,5555563375,67020050
Carolina,,esposito,Mother,carolina.esposito@mail.com,5555557375,67020051
Elvia Janette,,comeaux,Mother,elvia janette.comeaux@mail.com,5555559194,67020052
Sara,,noah,Caregiver,sara.noah@mail.com,5555562604,67020053
Mariana,,bruton,Mother,mariana.bruton@mail.com,5555561283,67020054
Alma,,gatlin,Aunt,alma.gatlin@mail.com,5555559352,67020055
Manuel,,fahey,Father,manuel.fahey@mail.com,5555560638,67020056
Rafael,,grimes,Father,rafael.grimes@mail.com,5555559024,67020057
Yudymira,,goetz,Mother,yudymira.goetz@mail.com,5555563606,67020058
Genaro,,angle,Father,genaro.angle@mail.com,5555558554,67020059
Nelly,,leslie,Caregiver,nelly.leslie@mail.com,5555562922,67020060
Perla,,krug,Mother,perla.krug@mail.com,5555556726,67020061
Cinthya,,ibarra,Caregiver,cinthya.ibarra@mail.com,5555557269,67020062
Teresa,,kelleher,Caregiver,teresa.kelleher@mail.com,5555558262,67020063
Federico,,keeling,Father,federico.keeling@mail.com,5555563964,67020064
Gabriela,,stockman,Mother,gabriela.stockman@mail.com,5555558477,67020065
Imelda,,mcfadden,Mother,imelda.mcfadden@mail.com,5555560567,67020066
Sergio,,sweet,Father,sergio.sweet@mail.com,5555562681,67020067
Francisco,,taft,Father,francisco.taft@mail.com,5555558415,67020068
Yadira,,stiles,Mother,yadira.stiles@mail.com,5555563410,67020069
Patricia,,rodriques,Caregiver,patricia.rodriques@mail.com,5555561872,67020070
Melissa,,rios,Caregiver,melissa.rios@mail.com,5555561063,67020071
Victor,,springer,Father,victor.springer@mail.com,5555562119,67020072
Nelly,,brinson,Caregiver,nelly.brinson@mail.com,5555562921,67020073
Manuel,,bridgeman,Caregiver,manuel.bridgeman@mail.com,5555562645,67020074
Livier,,huckaby,Caregiver,livier.huckaby@mail.com,5555558891,67020075
Maria Cristina,,yates,Mother,maria cristina.yates@mail.com,5555557406,67020076
Elizabeth,,horn,Caregiver,elizabeth.horn@mail.com,5555558006,67020077
Jose Maria,,rhyne,Caregiver,jose maria.rhyne@mail.com,5555557872,67020078
Maria,,eliason,Mother,maria.eliason@mail.com,5555560951,67020079
Mario,,mackey,Caregiver,mario.mackey@mail.com,5555560690,67020080
Aida,,cooper,Mother,aida.cooper@mail.com,5555555774,67020081
Yaneth,,orta,Mother,yaneth.orta@mail.com,5555563441,67020082
Maria,,lunsford,Mother,maria.lunsford@mail.com,5555560804,67020083
Fanny,,dalton,Caregiver,fanny.dalton@mail.com,5555558312,67020084
Alma,,guthrie,Caregiver,alma.guthrie@mail.com,5555559350,67020085
Karla,,silvas,Mother,karla.silvas@mail.com,5555559728,67020086
Maria,,coyle,Mother,maria.coyle@mail.com,5555560730,67020087
Maria del Carmen,,matthew,Mother,maria del carmen.matthew@mail.com,5555560544,67020088
Marilin,,vazquez,Caregiver,marilin.vazquez@mail.com,5555560805,67020089
Nancy,,sommer,Mother,nancy.sommer@mail.com,5555561486,67020090
Abigail,,stocks,Mother,abigail.stocks@mail.com,5555555635,67020091
Claudia,,butts,Mother,claudia.butts@mail.com,5555558319,67020092
Veronica,,overby,Caregiver,veronica.overby@mail.com,5555563230,67020093
Janet,,abrams,Caregiver,janet.abrams@mail.com,5555562467,67020094
Viviana,,vidal,Mother,viviana.vidal@mail.com,5555563329,67020095
Guadalupe,,keyser,Mother,guadalupe.keyser@mail.com,5555557186,67020096
Rosa,,tharp,Caregiver,rosa.tharp@mail.com,5555559186,67020097
Veronica,,hauck,Grandmother,veronica.hauck@mail.com,5555563341,67020098
Maria Elena,,martineau,Caregiver,maria elena.martineau@mail.com,5555562534,67020099
Paz,,honeycutt,Caregiver,paz.honeycutt@mail.com,5555563685,67020100
Diana Lizeth,,milligan,Mother,diana lizeth.milligan@mail.com,5555557120,67020101
Johana,,crouse,Caregiver,johana.crouse@mail.com,5555559450,67020102
Maria De Jesus,,weber,Mother,maria de jesus.weber@mail.com,5555560751,67020103
Cassandra,,healey,Mother,cassandra.healey@mail.com,5555557029,67020104
Rosario,,obryan,Caregiver,rosario.obryan@mail.com,5555555563,67020105
Hilda,,lines,Caregiver,hilda.lines@mail.com,5555558866,67020106
Lizeth,,guay,Caregiver,lizeth.guay@mail.com,5555560115,67020107
Carlos,,dyke,Father,carlos.dyke@mail.com,5555560138,67020108
Julia,,desrochers,Mother,julia.desrochers@mail.com,5555559600,67020109
Sandra,,mabry,Caregiver,sandra.mabry@mail.com,5555562557,67020110
Ana,,petit,Caregiver,ana.petit@mail.com,5555556138,67020111
Cindy Zulema,,marrow,Mother,cindy zulema.marrow@mail.com,5555557237,67020112
Shakira,,dunlop,Mother,shakira.dunlop@mail.com,5555558265,67020113
Lesly,,bunn,Mother,lesly.bunn@mail.com,5555559675,67020114
Angela,,donnell,Other Relative,angela.donnell@mail.com,5555563892,67020115
Carmen,,barksdale,Caregiver,carmen.barksdale@mail.com,5555559760,67020116
Fernando,,overton,Caregiver,fernando.overton@mail.com,5555558367,67020117
Adriana,,bowler,Caregiver,adriana.bowler@mail.com,5555561799,67020118
Hector,,mccants,Caregiver,hector.mccants@mail.com,5555556760,67020119
Isis,,whitson,Mother,isis.whitson@mail.com,5555559039,67020120
Kenya,,kessler,Caregiver,kenya.kessler@mail.com,5555559930,67020121
Rosalbina,,hoffman,Caregiver,rosalbina.hoffman@mail.com,5555562312,67020122
Erica,,tisdale,Mother,erica.tisdale@mail.com,5555558233,67020123
Evelyn,,breen,Caregiver,evelyn.breen@mail.com,5555558102,67020124
Alexandra,,boone,Mother,alexandra.boone@mail.com,5555561035,67020125
Yesenia,,word,Mother,yesenia.word@mail.com,5555562618,67020126
Irma,,soper,Caregiver,irma.soper@mail.com,5555558340,67020127
Ernestina,,dash,Grandmother,ernestina.dash@mail.com,5555562343,67020128
Herminia,,stowell,Mother,herminia.stowell@mail.com,5555559952,67020129
Pamela Melissa,,harbison,Mother,pamela melissa.harbison@mail.com,5555561813,67020130
Dennise,,bayless,Caregiver,dennise.bayless@mail.com,5555557688,67020131
Noemi,,doherty,Mother,noemi.doherty@mail.com,5555561660,67020132
Jorge,,peterson,Caregiver,jorge.peterson@mail.com,5555556301,67020133
Francisca,,merrell,Mother,francisca.merrell@mail.com,5555561613,67020134
Luz Delia,,wasson,Caregiver,luz delia.wasson@mail.com,5555558335,67020135
Hugo,,sanchez,Caregiver,hugo.sanchez@mail.com,5555558887,67020136
Susana,,england,Caregiver,susana.england@mail.com,5555562887,67020137
Susana,,anwar,Caregiver,susana.anwar@mail.com,5555562888,67020138
Miguel,,zamora,Father,miguel.zamora@mail.com,5555561191,67020139
Hugo,,kato,Father,hugo.kato@mail.com,5555558888,67020140
Maria,,graziano,Caregiver,maria.graziano@mail.com,5555563984,67020141
Nancy,,france,Caregiver,nancy.france@mail.com,5555556264,67020142
Adelaida,,bradshaw,Caregiver,adelaida.bradshaw@mail.com,5555555661,67020143
Valeria,,quinonez,Caregiver,valeria.quinonez@mail.com,5555563106,67020144
Dea,,hockenberry,Mother,dea.hockenberry@mail.com,5555557631,67020145
Luis Omar,,carter,Father,luis omar.carter@mail.com,5555560420,67020146
Isis,,ahmed,Mother,isis.ahmed@mail.com,5555559036,67020147
Isis,,mosby,Mother,isis.mosby@mail.com,5555559035,67020148
Ana,,tamayo,Caregiver,ana.tamayo@mail.com,5555556511,67020149
Eduardo,,derosier,Caregiver,eduardo.derosier@mail.com,5555562252,67020150
Mario,,provost,Father,mario.provost@mail.com,5555557813,67020151
Elvira,,gupta,Mother,elvira.gupta@mail.com,5555561658,67020152
Ortencia,,viera,Caregiver,ortencia.viera@mail.com,5555562059,67020153
Blanca,,mcdonough,Mother,blanca.mcdonough@mail.com,5555556719,67020154
Edna,,conti,Caregiver,edna.conti@mail.com,5555557921,67020155
Gildardo,,armstrong,Father,gildardo.armstrong@mail.com,5555558744,67020156
Angelita,,maestas,Mother,angelita.maestas@mail.com,5555556270,67020157
James,,saenz,Father,james.saenz@mail.com,5555559253,67020158
Araceli,,gantt,Mother,araceli.gantt@mail.com,5555556126,67020159
Maria De Los Angeles,,roush,Caregiver,maria de los angeles.roush@mail.com,5555561392,67020160
Guadalupe,,hunsaker,Caregiver,guadalupe.hunsaker@mail.com,5555560873,67020161
Jaquelin,,ma,Mother,jaquelin.ma@mail.com,5555559125,67020162
Luz,,whitlock,Mother,luz.whitlock@mail.com,5555560394,67020163
Adela Ivonne,,mayberry,Mother,adela ivonne.mayberry@mail.com,5555559095,67020164
Sarai,,mena,Caregiver,sarai.mena@mail.com,5555562593,67020165
Emmeline,,ouellette,Caregiver,emmeline.ouellette@mail.com,5555558084,67020166
Marina,,gorton,Mother,marina.gorton@mail.com,5555561167,67020167
Maria Rosario,,marchetti,Mother,maria rosario.marchetti@mail.com,5555562337,67020168
Nubia,,mabry,Mother,nubia.mabry@mail.com,5555563796,67020169
Silvia,,breeden,Mother,silvia.breeden@mail.com,5555562705,67020170
Jesus,,mcnabb,Father,jesus.mcnabb@mail.com,5555555812,67020171
Magda,,lively,Mother,magda.lively@mail.com,5555563633,67020172
Martha,,gilman,Mother,martha.gilman@mail.com,5555560877,67020173
Ericka,,arriola,Mother,ericka.arriola@mail.com,5555557509,67020174
Sandra,,houle,Caregiver,sandra.houle@mail.com,5555562554,67020175
Evarosa,,wyman,Mother,evarosa.wyman@mail.com,5555558241,67020176
Norma,,desmarais,Mother,norma.desmarais@mail.com,5555561686,67020177
Mayra,,edington,Mother,mayra.edington@mail.com,5555561007,67020178
Ana,,dias,Caregiver,ana.dias@mail.com,5555559448,67020179
Delia,,yasin,Mother,delia.yasin@mail.com,5555557649,67020180
Esmeralda,,barnhill,Mother,esmeralda.barnhill@mail.com,5555558193,67020181
Yuridia,,trotter,Mother,yuridia.trotter@mail.com,5555563604,67020182
Claudia,,gooden,Mother,claudia.gooden@mail.com,5555563867,67020183
Ana,,mace,Mother,ana.mace@mail.com,5555563880,67020184
Alondra,,richardson,Caregiver,alondra.richardson@mail.com,5555556002,67020185
Maria,,allard,Caregiver,maria.allard@mail.com,5555559228,67020186
Eva,,mccarter,Caregiver,eva.mccarter@mail.com,5555563828,67020187
Delia,,dugan,Mother,delia.dugan@mail.com,5555557630,67020188
Nereida,,deleon,Mother,nereida.deleon@mail.com,5555561597,67020189
Palmira,,nightingale,Mother,palmira.nightingale@mail.com,5555559260,67020190
Alberto,,cofer,Grandfather,alberto.cofer@mail.com,5555562256,67020191
Baltazar Rosario,,pennington,Father,baltazar rosario.pennington@mail.com,5555556554,67020192
Sergio,,moen,Father,sergio.moen@mail.com,5555558387,67020193
Karina,,koonce,Mother,karina.koonce@mail.com,5555559986,67020194
Liliana,,upton,Caregiver,liliana.upton@mail.com,5555560158,67020195
Rubi,,guillen,Caregiver,rubi.guillen@mail.com,5555562423,67020196
Melissa,,mcmahan,Caregiver,melissa.mcmahan@mail.com,5555560820,67020197
Lya,,fielding,Mother,lya.fielding@mail.com,5555560522,67020198
Noe,,cutler,Father,noe.cutler@mail.com,5555561664,67020199
Sandy,,hutchison,Mother,sandy.hutchison@mail.com,5555562568,67020200
Maribel,,exum,Mother,maribel.exum@mail.com,5555561298,67020201
Maria,,cline,Mother,maria.cline@mail.com,5555561371,67020202
Silvia,,loftis,Mother,silvia.loftis@mail.com,5555559563,67020203
